Feature,Gain,Window_Start
Log_Return_SWKS,0.021769,630
Variance_45d_SWKS,0.001191,630
MA_45d_SWKS,0.001016,630
MA_5d_SWKS,0.026160,630
Volume_TFCF.A,0.001516,630
Log_Return_TFCF.A,0.003026,630
Beta_45d_TFCF.A,0.113655,630
MA_45d_TFCF.A,1.208194,630
MA_5d_TFCF.A,0.011214,630
Volume_TGT,0.005554,630
Log_Return_TGT,0.006355,630
Beta_45d_TGT,4.237582,630
Variance_45d_TGT,0.061009,630
MA_45d_TGT,0.018466,630
MA_5d_TGT,0.205644,630
Close_TLT,0.173914,630
Log_Return_TLT,0.006537,630
Beta_45d_TLT,0.000359,630
MA_45d_TLT,0.008054,630
MA_5d_TLT,0.002152,630
Adj_Close_TNA,0.017763,630
Variance_45d_TNA,0.036702,630
Close_TQQQ,0.001836,630
Volume_TQQQ,0.022926,630
Log_Return_TQQQ,0.018364,630
Beta_45d_TQQQ,0.005890,630
MA_45d_TQQQ,0.004591,630
MA_5d_TQQQ,0.001518,630
Volume_TSLA,0.000894,630
Log_Return_TSLA,0.002662,630
Beta_45d_TSLA,0.005014,630
Variance_45d_TSLA,0.001584,630
Variance_45d_MA_TSLA,0.003390,630
Close_TWX,0.004557,630
Volume_TWX,0.010741,630
Log_Return_TWX,0.003387,630
Beta_45d_TWX,0.004098,630
Variance_45d_TWX,1.235855,630
Variance_5d_MA_TWX,0.990512,630
MA_5d_TWX,0.183195,630
Volume_TXN,0.002324,630
Log_Return_TXN,0.002956,630
Beta_45d_TXN,0.006321,630
Variance_45d_TXN,2.645485,630
Variance_45d_MA_TXN,0.471003,630
MA_45d_TXN,0.674735,630
Volume_T,0.001391,630
Adj_Close_T,1.606937,630
Log_Return_T,0.004823,630
Beta_45d_T,0.074468,630
Variance_45d_T,0.195006,630
Variance_45d_MA_T,0.000353,630
Variance_5d_MA_T,0.002139,630
MA_45d_T,0.000267,630
MA_5d_T,0.041651,630
Close_UAA,0.001398,630
Log_Return_UAA,0.012362,630
Beta_45d_UAA,0.348625,630
Variance_45d_UAA,0.003220,630
Variance_45d_MA_UAA,0.000199,630
Variance_5d_MA_UAA,0.000915,630
MA_5d_UAA,0.011310,630
Volume_UAL,0.032113,630
Log_Return_UAL,0.005915,630
MA_45d_UAL,0.081373,630
MA_5d_UAL,0.005661,630
Close_UNH,0.014758,630
Log_Return_UNH,0.000351,630
Beta_45d_UNH,0.000878,630
Variance_45d_UNH,0.001071,630
Variance_5d_MA_UNH,0.038341,630
MA_5d_UNH,0.014600,630
Volume_UNP,0.001558,630
Variance_45d_MA_UNP,0.190673,630
MA_5d_UNP,0.000683,630
Volume_UPRO,0.002143,630
Variance_45d_UPRO,0.734416,630
Volume_UPS,0.000680,630
Beta_45d_UPS,0.038264,630
Variance_45d_UPS,0.000804,630
MA_45d_UPS,0.001551,630
MA_5d_UPS,0.002873,630
Variance_45d_USB,0.310183,630
MA_45d_USB,0.006392,630
MA_5d_USB,0.004785,630
Close_USO,0.000951,630
Volume_USO,0.001615,630
Log_Return_USO,0.140589,630
Beta_45d_USO,0.131608,630
Variance_5d_MA_USO,0.001205,630
MA_45d_USO,0.146797,630
Close_UTX,0.001191,630
Log_Return_UTX,0.000149,630
Beta_45d_UTX,0.001934,630
Variance_5d_MA_UTX,0.000907,630
MA_45d_UTX,0.003264,630
Volume_VEA,0.002829,630
Log_Return_VEA,0.007020,630
Beta_45d_VEA,0.401950,630
Close_VEU,0.005644,630
Volume_VEU,0.020103,630
Beta_45d_VEU,1.603103,630
Variance_45d_MA_VEU,0.001802,630
Variance_5d_MA_VEU,0.009582,630
Close_VGK,0.059419,630
Volume_VGK,0.002263,630
Adj_Close_VGK,0.024561,630
Log_Return_VGK,0.053997,630
Beta_45d_VGK,0.064805,630
Variance_45d_MA_VGK,0.469004,630
Variance_5d_MA_VGK,0.000225,630
MA_45d_VGK,0.001872,630
MA_5d_VGK,0.026200,630
Close_VIX,0.033178,630
Adj_Close_VIX,0.004485,630
Log_Return_VIX,0.005025,630
SPY_Return_VIX,0.000880,630
Beta_45d_VIX,0.137065,630
Variance_45d_VIX,8.153518,630
Variance_45d_MA_VIX,0.093052,630
Variance_5d_MA_VIX,5.015262,630
MA_45d_VIX,0.546491,630
MA_5d_VIX,0.062558,630
Close_VLO,0.008039,630
Volume_VLO,0.003276,630
Adj_Close_VLO,0.010759,630
Log_Return_VLO,0.001083,630
Beta_45d_VLO,0.014173,630
Variance_45d_MA_VLO,0.020846,630
MA_5d_VLO,0.114242,630
Volume_VNQ,0.000594,630
Log_Return_VNQ,0.002885,630
MA_5d_VNQ,0.000083,630
Volume_VOO,0.011292,630
Beta_45d_VOO,0.000384,630
Variance_45d_VOO,0.210282,630
Volume_VTI,0.001999,630
Beta_45d_VTI,0.001023,630
Close_VTV,0.245926,630
Log_Return_VTV,0.029649,630
Variance_45d_VTV,0.000944,630
Variance_5d_MA_VTV,0.007504,630
Close_VWO,0.048593,630
Volume_VWO,0.003223,630
Log_Return_VWO,0.001155,630
Beta_45d_VWO,0.007265,630
Variance_45d_VWO,0.008335,630
MA_5d_VWO,0.000583,630
Volume_VXX,0.044947,630
Log_Return_VXX,0.014038,630
Beta_45d_VXX,0.223228,630
Variance_45d_VXX,5.325577,630
Variance_45d_MA_VXX,3.684223,630
Variance_5d_MA_VXX,0.001577,630
MA_5d_VXX,0.015111,630
Close_VZ,0.021520,630
Volume_VZ,0.001318,630
Log_Return_VZ,0.005925,630
Beta_45d_VZ,0.293180,630
MA_45d_VZ,0.007175,630
MA_5d_VZ,0.000695,630
Volume_V,0.018132,630
Log_Return_V,0.001686,630
Beta_45d_V,0.000843,630
MA_45d_V,0.007007,630
MA_5d_V,0.103628,630
Log_Return_WBA,0.000449,630
Beta_45d_WBA,0.034791,630
Variance_45d_WBA,0.323743,630
Variance_45d_MA_WBA,0.002071,630
Variance_5d_MA_WBA,0.005663,630
MA_5d_WBA,0.009218,630
Volume_WFC,0.003192,630
Log_Return_WFC,0.003169,630
Beta_45d_WFC,2.200566,630
Variance_45d_WFC,0.012282,630
Variance_45d_MA_WFC,2.039166,630
MA_45d_WFC,0.002445,630
MA_5d_WFC,0.011911,630
Volume_WMB,0.006705,630
Log_Return_WMB,0.009076,630
Beta_45d_WMB,0.000724,630
Variance_45d_WMB,0.123402,630
Variance_45d_MA_WMB,16.446518,630
Variance_5d_MA_WMB,2.184287,630
Close_WMT,0.085025,630
Volume_WMT,0.000828,630
Log_Return_WMT,0.001294,630
Beta_45d_WMT,0.289893,630
Variance_45d_WMT,0.353867,630
Variance_5d_MA_WMT,0.018081,630
MA_5d_WMT,0.002108,630
Close_WW,7.512702,630
Volume_WW,0.000038,630
Log_Return_WW,0.001847,630
Beta_45d_WW,0.001176,630
Variance_45d_WW,2.459153,630
Variance_45d_MA_WW,0.004781,630
Variance_5d_MA_WW,0.016504,630
MA_45d_WW,0.004113,630
MA_5d_WW,0.004797,630
Volume_XLB,0.000855,630
Variance_45d_XLB,0.002335,630
Variance_5d_MA_XLB,0.013868,630
Log_Return_XLE,0.005347,630
Beta_45d_XLE,0.001098,630
Variance_45d_XLE,0.007501,630
MA_45d_XLE,0.000342,630
Log_Return_XLF,0.001735,630
Variance_45d_XLF,0.719620,630
Close_XLI,0.003870,630
Volume_XLI,0.008859,630
Log_Return_XLI,0.001571,630
Beta_45d_XLI,10.941996,630
MA_45d_XLI,0.001888,630
Volume_XLK,0.000064,630
MA_45d_XLK,0.203388,630
Log_Return_XLP,0.006789,630
Variance_45d_XLP,0.623805,630
Variance_45d_MA_XLP,0.002312,630
MA_45d_XLP,0.003065,630
MA_5d_XLP,0.024496,630
Log_Return_XLU,0.001080,630
MA_5d_XLU,0.001798,630
Volume_XLV,0.004888,630
Log_Return_XLV,0.003549,630
Variance_5d_MA_XLV,0.001337,630
MA_5d_XLV,0.042436,630
Log_Return_XLY,0.082050,630
Beta_45d_XLY,0.014542,630
MA_45d_XLY,0.126375,630
Log_Return_XOM,0.001243,630
Beta_45d_XOM,1.955597,630
Variance_45d_MA_XOM,0.004338,630
MA_5d_XOM,0.014462,630
Log_Return_XOP,0.000932,630
Beta_45d_XOP,0.160763,630
Variance_5d_MA_XOP,0.000537,630
MA_5d_XOP,0.004331,630
Close,0.009697,635
Volume,0.016431,635
Adj_Close,0.000088,635
Variance_45d,0.729186,635
MA_45d,0.003581,635
MA_5d,0.000067,635
RQ_daily,0.047512,635
RV_x_RQ,0.044926,635
HAR_Pred,0.294930,635
Close_AABA,0.000381,635
Adj_Close_AABA,0.001425,635
Beta_45d_AABA,0.026916,635
Variance_45d_AABA,0.002621,635
Variance_45d_MA_AABA,1.105360,635
Variance_5d_MA_AABA,0.166518,635
MA_45d_AABA,0.054551,635
MA_5d_AABA,0.175507,635
Close_AAPL,0.018536,635
Log_Return_AAPL,0.009472,635
Beta_45d_AAPL,0.032753,635
Variance_45d_AAPL,0.212260,635
Variance_45d_MA_AAPL,0.007036,635
MA_5d_AAPL,0.000665,635
Close_ABT,0.048758,635
Volume_ABT,0.009088,635
Log_Return_ABT,0.009699,635
Beta_45d_ABT,0.001834,635
Variance_45d_ABT,0.038057,635
Variance_5d_MA_ABT,0.004906,635
MA_45d_ABT,0.085929,635
MA_5d_ABT,0.004829,635
Volume_ACN,0.013600,635
Log_Return_ACN,0.002371,635
Beta_45d_ACN,0.006908,635
Variance_45d_MA_ACN,0.012782,635
MA_45d_ACN,0.365937,635
MA_5d_ACN,0.140267,635
Volume_AET,0.000813,635
Log_Return_AET,0.000205,635
Beta_45d_AET,0.489474,635
Variance_45d_AET,0.140215,635
Variance_5d_MA_AET,0.077528,635
MA_45d_AET,0.000134,635
MA_5d_AET,0.001036,635
Close_AGG,0.015860,635
Volume_AGG,0.001652,635
Adj_Close_AGG,0.008915,635
Log_Return_AGG,0.002278,635
Variance_5d_MA_AGG,0.001983,635
MA_45d_AGG,0.005327,635
MA_5d_AGG,0.002523,635
Close_AGN,0.001023,635
Volume_AGN,0.001707,635
Log_Return_AGN,0.002232,635
Beta_45d_AGN,0.026727,635
Variance_45d_AGN,0.136281,635
MA_45d_AGN,0.014686,635
MA_5d_AGN,0.001768,635
Volume_AIG,0.001304,635
Log_Return_AIG,0.003359,635
Beta_45d_AIG,0.177069,635
MA_5d_AIG,0.036529,635
Close_ALXN,0.037536,635
Volume_ALXN,0.004109,635
Log_Return_ALXN,0.007821,635
Beta_45d_ALXN,0.349093,635
Variance_45d_ALXN,0.005938,635
Variance_45d_MA_ALXN,0.433074,635
Variance_5d_MA_ALXN,0.020804,635
MA_45d_ALXN,0.039788,635
MA_5d_ALXN,0.011035,635
Volume_AMGN,0.001927,635
Beta_45d_AMGN,0.000583,635
Variance_45d_AMGN,0.003391,635
Variance_5d_MA_AMGN,0.003087,635
MA_5d_AMGN,0.008420,635
Log_Return_AMJ,0.002682,635
Beta_45d_AMJ,0.186209,635
Variance_45d_AMJ,2.147528,635
Variance_45d_MA_AMJ,1.290548,635
MA_45d_AMJ,0.175316,635
MA_5d_AMJ,0.000801,635
Close_AMLP,0.389870,635
Volume_AMLP,0.022245,635
Variance_45d_AMLP,0.087420,635
Variance_45d_MA_AMLP,0.738844,635
MA_45d_AMLP,0.208169,635
MA_5d_AMLP,0.001963,635
Close_AMZN,0.019627,635
Volume_AMZN,0.008183,635
Log_Return_AMZN,0.023664,635
Beta_45d_AMZN,0.878994,635
Variance_45d_MA_AMZN,0.213185,635
MA_45d_AMZN,0.001217,635
MA_5d_AMZN,0.006523,635
Close_ANDV,0.004329,635
Volume_ANDV,0.000322,635
Log_Return_ANDV,0.000784,635
Variance_5d_MA_ANDV,0.204904,635
MA_5d_ANDV,0.006754,635
Volume_APC,0.004432,635
Beta_45d_APC,0.187356,635
Variance_45d_MA_APC,0.005015,635
MA_45d_APC,0.950956,635
MA_5d_APC,0.001031,635
Close_ATVI,0.166985,635
Log_Return_ATVI,0.003882,635
Beta_45d_ATVI,0.143174,635
Variance_45d_ATVI,0.272287,635
Variance_5d_MA_ATVI,0.314748,635
MA_45d_ATVI,0.007650,635
MA_5d_ATVI,0.000202,635
Volume_AVGO,0.009035,635
Adj_Close_AVGO,0.000754,635
Beta_45d_AVGO,0.000687,635
Variance_45d_AVGO,0.002874,635
MA_5d_AVGO,0.001049,635
Volume_AXP,0.001768,635
Beta_45d_AXP,0.010282,635
MA_5d_AXP,1.228101,635
Volume_BAC,0.014526,635
Log_Return_BAC,0.003076,635
Beta_45d_BAC,4.171005,635
MA_5d_BAC,0.008362,635
Close_BA,0.089358,635
Adj_Close_BA,0.005322,635
Log_Return_BA,0.049026,635
Beta_45d_BA,0.028374,635
MA_45d_BA,0.019955,635
MA_5d_BA,0.001056,635
Volume_BDX,0.002777,635
Log_Return_BDX,0.000652,635
Beta_45d_BDX,0.061933,635
Volume_BHC,0.005588,635
Log_Return_BHC,0.009476,635
Beta_45d_BHC,0.033284,635
MA_45d_BHC,0.012324,635
MA_5d_BHC,0.017710,635
Close_BIDU,0.111654,635
Volume_BIDU,0.001176,635
Log_Return_BIDU,0.003302,635
Beta_45d_BIDU,0.001687,635
Variance_45d_BIDU,0.001277,635
MA_5d_BIDU,0.010635,635
Volume_BIIB,0.001696,635
Log_Return_BIIB,0.002711,635
Beta_45d_BIIB,0.004037,635
Variance_45d_MA_BIIB,0.314446,635
Variance_5d_MA_BIIB,0.006462,635
MA_45d_BIIB,0.003058,635
MA_5d_BIIB,0.000404,635
Log_Return_BKNG,0.002357,635
SPY_Return_BKNG,0.001482,635
Beta_45d_BKNG,0.005438,635
Variance_45d_BKNG,1.137396,635
Variance_45d_MA_BKNG,0.000194,635
MA_45d_BKNG,0.024688,635
MA_5d_BKNG,0.019367,635
Close_BK,0.003968,635
Volume_BK,0.002554,635
Adj_Close_BK,0.000684,635
Log_Return_BK,0.026249,635
SPY_Return_BK,0.001485,635
Beta_45d_BK,0.111217,635
Variance_45d_BK,0.060364,635
Variance_45d_MA_BK,0.035862,635
Variance_5d_MA_BK,0.000672,635
MA_45d_BK,0.012280,635
MA_5d_BK,0.005906,635
Close_BLK,0.074809,635
Volume_BLK,0.001427,635
Adj_Close_BLK,0.000020,635
Log_Return_BLK,0.003859,635
SPY_Return_BLK,0.000812,635
Beta_45d_BLK,0.001070,635
Variance_45d_BLK,0.000531,635
Variance_45d_MA_BLK,2.310898,635
MA_45d_BLK,0.000885,635
MA_5d_BLK,0.057152,635
Close_BMY,0.001110,635
Volume_BMY,0.011706,635
Beta_45d_BMY,0.027630,635
Variance_45d_BMY,0.155046,635
Variance_45d_MA_BMY,0.000051,635
Variance_5d_MA_BMY,0.014847,635
MA_45d_BMY,0.049598,635
MA_5d_BMY,0.001862,635
Close_BND,0.000482,635
Volume_BND,0.000442,635
Adj_Close_BND,0.000473,635
Log_Return_BND,0.001293,635
Beta_45d_BND,0.098326,635
Variance_45d_BND,0.013515,635
MA_5d_BND,0.001979,635
Close_BP,0.000697,635
Volume_BP,0.003107,635
Adj_Close_BP,0.002653,635
Log_Return_BP,0.001942,635
Beta_45d_BP,0.000068,635
Variance_5d_MA_BP,0.006694,635
MA_45d_BP,0.001083,635
Close_BRCM,0.134664,635
Volume_BRCM,0.004314,635
Log_Return_BRCM,0.008455,635
Beta_45d_BRCM,0.000506,635
Variance_45d_BRCM,0.241353,635
Variance_5d_MA_BRCM,0.091284,635
MA_45d_BRCM,0.000249,635
MA_5d_BRCM,0.000529,635
Volume_BRK.B,0.002299,635
Log_Return_BRK.B,0.003958,635
Beta_45d_BRK.B,0.505176,635
Variance_45d_BRK.B,0.000913,635
Variance_45d_MA_BRK.B,6.208197,635
Variance_5d_MA_BRK.B,0.001368,635
MA_45d_BRK.B,0.453446,635
MA_5d_BRK.B,0.000346,635
Close_CAT,0.217769,635
Volume_CAT,0.000631,635
Beta_45d_CAT,0.001687,635
Variance_45d_MA_CAT,0.308956,635
MA_5d_CAT,0.026507,635
Volume_CB,0.000757,635
Log_Return_CB,0.002045,635
MA_45d_CB,0.048623,635
Close_CELG,1.497410,635
Volume_CELG,0.004157,635
Log_Return_CELG,0.000875,635
Beta_45d_CELG,0.062399,635
Variance_45d_CELG,0.104941,635
Variance_45d_MA_CELG,0.916034,635
MA_5d_CELG,0.009281,635
Close_CMCS.A,0.315343,635
Volume_CMCS.A,0.003953,635
Log_Return_CMCS.A,0.009768,635
Beta_45d_CMCS.A,0.024750,635
Variance_45d_CMCS.A,0.040564,635
Variance_5d_MA_CMCS.A,0.000557,635
MA_45d_CMCS.A,0.324426,635
MA_5d_CMCS.A,0.000278,635
Volume_CMG,0.010193,635
Log_Return_CMG,0.002481,635
Beta_45d_CMG,0.120417,635
Variance_45d_CMG,0.136601,635
Variance_45d_MA_CMG,0.017609,635
MA_45d_CMG,0.190299,635
MA_5d_CMG,0.002713,635
Volume_COP,0.020853,635
Log_Return_COP,0.000852,635
Beta_45d_COP,0.002868,635
Variance_45d_COP,0.310251,635
Variance_45d_MA_COP,0.459810,635
Variance_5d_MA_COP,0.057805,635
MA_45d_COP,0.495911,635
MA_5d_COP,0.033959,635
Volume_COST,0.028705,635
Log_Return_COST,0.000946,635
Beta_45d_COST,0.030976,635
Variance_5d_MA_COST,0.060175,635
MA_45d_COST,0.001386,635
MA_5d_COST,0.020942,635
Close_CRM,0.000319,635
Volume_CRM,0.002165,635
Adj_Close_CRM,0.082150,635
Log_Return_CRM,0.004358,635
Variance_45d_CRM,0.000542,635
MA_45d_CRM,0.009025,635
MA_5d_CRM,0.002730,635
Volume_CSCO,0.002105,635
Log_Return_CSCO,0.010454,635
Beta_45d_CSCO,0.002432,635
Variance_45d_MA_CSCO,0.001617,635
MA_45d_CSCO,0.000679,635
MA_5d_CSCO,0.001171,635
Volume_CVS,0.001713,635
Log_Return_CVS,0.020858,635
Beta_45d_CVS,0.180101,635
Volume_C,0.000752,635
MA_5d_C,0.315582,635
Close_DAL,0.000616,635
Log_Return_DAL,0.000779,635
Beta_45d_DAL,0.001772,635
MA_45d_DAL,0.769815,635
MA_5d_DAL,0.005748,635
Volume_DD,0.004280,635
Beta_45d_DD,0.008630,635
Variance_45d_DD,0.147790,635
Volume_DIA,0.000503,635
MA_45d_DIA,0.001037,635
Volume_DIS,0.000938,635
Log_Return_DIS,0.063225,635
Beta_45d_DIS,0.003368,635
Variance_5d_MA_DIS,0.003085,635
MA_45d_DIS,0.047783,635
MA_5d_DIS,0.028733,635
Volume_DOW,0.008947,635
Log_Return_DOW,0.004517,635
Beta_45d_DOW,0.091592,635
Variance_45d_DOW,0.005665,635
Variance_5d_MA_DOW,0.002254,635
Close_DUK,3.983119,635
Volume_DUK,0.000575,635
Log_Return_DUK,0.002852,635
Beta_45d_DUK,0.078551,635
Variance_45d_DUK,0.277239,635
Variance_45d_MA_DUK,0.001161,635
Variance_5d_MA_DUK,0.837488,635
MA_45d_DUK,0.000819,635
MA_5d_DUK,0.060977,635
Volume_DXJ,0.000130,635
Beta_45d_DXJ,0.005939,635
Variance_45d_DXJ,0.081205,635
MA_45d_DXJ,0.000107,635
MA_5d_DXJ,0.002296,635
Close_EEM,0.005443,635
Volume_EEM,0.000758,635
Adj_Close_EEM,0.009081,635
Log_Return_EEM,0.000023,635
Beta_45d_EEM,0.019018,635
Variance_45d_MA_EEM,0.000066,635
Variance_5d_MA_EEM,0.002465,635
MA_45d_EEM,0.007227,635
MA_5d_EEM,0.008602,635
Close_EFA,0.000041,635
Volume_EFA,0.039379,635
Adj_Close_EFA,0.003162,635
Log_Return_EFA,0.002937,635
Beta_45d_EFA,0.015705,635
Variance_45d_EFA,0.082610,635
Variance_45d_MA_EFA,0.000107,635
Variance_5d_MA_EFA,0.005949,635
MA_45d_EFA,0.004976,635
MA_5d_EFA,0.060171,635
Volume_EOG,0.003952,635
Adj_Close_EOG,0.001339,635
Log_Return_EOG,0.010361,635
Beta_45d_EOG,0.178635,635
Variance_45d_EOG,0.000400,635
MA_45d_EOG,0.040751,635
MA_5d_EOG,0.003066,635
Volume_EPD,0.000596,635
Log_Return_EPD,0.002679,635
Beta_45d_EPD,0.031267,635
Variance_45d_EPD,0.097336,635
MA_5d_EPD,0.004167,635
Close_ESRX,0.066056,635
Volume_ESRX,0.010856,635
Log_Return_ESRX,0.007883,635
Beta_45d_ESRX,0.000990,635
Variance_45d_MA_ESRX,0.013073,635
MA_45d_ESRX,0.000176,635
MA_5d_ESRX,0.017072,635
Close_EWG,0.000577,635
Volume_EWG,0.002350,635
Log_Return_EWG,0.001710,635
Beta_45d_EWG,0.595810,635
Variance_45d_EWG,0.013375,635
Variance_5d_MA_EWG,0.003989,635
MA_45d_EWG,0.003186,635
MA_5d_EWG,0.011155,635
Close_EWJ,0.002457,635
Volume_EWJ,0.003063,635
Adj_Close_EWJ,0.450864,635
Log_Return_EWJ,0.000223,635
Beta_45d_EWJ,0.000519,635
Variance_45d_EWJ,0.174707,635
Variance_45d_MA_EWJ,0.033898,635
Variance_5d_MA_EWJ,0.060799,635
MA_45d_EWJ,0.010446,635
Close_EWZ,0.013960,635
Volume_EWZ,0.017417,635
Log_Return_EWZ,0.003222,635
Beta_45d_EWZ,0.294836,635
Variance_5d_MA_EWZ,0.003424,635
MA_5d_EWZ,0.008828,635
Volume_EXPE,0.005924,635
Log_Return_EXPE,0.000521,635
Variance_45d_EXPE,0.001601,635
Variance_45d_MA_EXPE,1.002423,635
MA_45d_EXPE,0.003385,635
MA_5d_EXPE,0.002837,635
Volume_EZU,0.001286,635
Log_Return_EZU,0.005140,635
Beta_45d_EZU,0.452298,635
MA_5d_EZU,0.004453,635
Beta_45d_FDX,5.553989,635
Variance_45d_FDX,0.005786,635
MA_45d_FDX,2.890116,635
MA_5d_FDX,0.000729,635
Volume_FXI,0.003836,635
Adj_Close_FXI,0.035565,635
Log_Return_FXI,0.003460,635
Beta_45d_FXI,0.002896,635
Variance_5d_MA_FXI,0.001073,635
MA_45d_FXI,0.000559,635
MA_5d_FXI,0.191480,635
Close_F,0.130457,635
Volume_F,0.000043,635
Log_Return_F,0.001706,635
Beta_45d_F,0.014906,635
Variance_45d_MA_F,0.691707,635
Variance_5d_MA_F,0.000631,635
MA_45d_F,1.773050,635
MA_5d_F,0.005548,635
Close_GDX,4.007787,635
Volume_GDX,0.004260,635
Log_Return_GDX,0.005361,635
Beta_45d_GDX,0.375510,635
Variance_45d_MA_GDX,0.048672,635
MA_45d_GDX,4.532552,635
MA_5d_GDX,0.001897,635
Volume_GE,0.019675,635
Variance_45d_MA_GE,0.137703,635
Variance_5d_MA_GE,0.028667,635
MA_45d_GE,0.018975,635
MA_5d_GE,0.015598,635
Close_GILD,0.005493,635
Log_Return_GILD,0.005309,635
Beta_45d_GILD,0.019065,635
Variance_45d_GILD,0.002894,635
Variance_45d_MA_GILD,0.585072,635
MA_45d_GILD,0.008015,635
MA_5d_GILD,0.004439,635
Volume_GLD,0.015287,635
Log_Return_GLD,0.001657,635
Beta_45d_GLD,0.130748,635
Variance_45d_GLD,0.031317,635
Variance_5d_MA_GLD,0.003824,635
MA_45d_GLD,0.229380,635
MA_5d_GLD,0.000308,635
Volume_GOOG.L,0.004295,635
Log_Return_GOOG.L,0.050615,635
Variance_45d_GOOG.L,0.006646,635
Variance_5d_MA_GOOG.L,0.152999,635
MA_5d_GOOG.L,0.046668,635
Volume_GS,0.008813,635
Adj_Close_GS,0.786876,635
Log_Return_GS,0.001491,635
Beta_45d_GS,0.000763,635
Variance_5d_MA_GS,0.000775,635
MA_5d_GS,0.004351,635
Close_HAL,0.002022,635
Volume_HAL,0.001380,635
Adj_Close_HAL,0.006985,635
Beta_45d_HAL,0.001651,635
MA_5d_HAL,0.023369,635
Log_Return_HD,0.003043,635
Beta_45d_HD,0.001172,635
Variance_45d_MA_HD,0.000855,635
MA_5d_HD,0.001739,635
Volume_HEDJ,0.003686,635
Log_Return_HEDJ,0.008844,635
Beta_45d_HEDJ,3.797709,635
Variance_5d_MA_HEDJ,0.150286,635
MA_5d_HEDJ,0.002274,635
Close_HON,0.000748,635
Volume_HON,0.001912,635
Log_Return_HON,0.002442,635
MA_5d_HON,0.001624,635
Volume_HYG,0.140238,635
Log_Return_HYG,0.000799,635
Beta_45d_HYG,0.537915,635
MA_45d_HYG,0.000602,635
Volume_IBB,0.000439,635
Log_Return_IBB,0.024189,635
Beta_45d_IBB,0.002757,635
Variance_45d_IBB,0.059102,635
MA_5d_IBB,0.002091,635
Close_IBM,0.002168,635
Volume_IBM,0.003081,635
Log_Return_IBM,0.000492,635
SPY_Return_IBM,0.000099,635
Variance_45d_IBM,0.005682,635
Variance_5d_MA_IBM,0.000614,635
MA_45d_IBM,0.065635,635
MA_5d_IBM,0.009848,635
Close_ICE,0.001801,635
Volume_ICE,0.019704,635
Log_Return_ICE,0.042053,635
Beta_45d_ICE,0.084079,635
Variance_45d_ICE,0.020193,635
Variance_45d_MA_ICE,0.581532,635
Variance_5d_MA_ICE,0.192553,635
MA_45d_ICE,0.000597,635
MA_5d_ICE,0.009845,635
Close_IEF,0.057949,635
Volume_IEF,0.026684,635
Adj_Close_IEF,0.000466,635
Log_Return_IEF,0.007803,635
Beta_45d_IEF,0.000225,635
Variance_45d_IEF,0.003703,635
Variance_45d_MA_IEF,1.158209,635
Variance_5d_MA_IEF,0.000754,635
MA_45d_IEF,0.016874,635
MA_5d_IEF,0.001023,635
Close_IJH,0.000012,635
Volume_IJH,0.010674,635
Log_Return_IJH,0.000229,635
SPY_Return_IJH,0.000559,635
Beta_45d_IJH,0.007916,635
Variance_45d_IJH,0.020453,635
Variance_45d_MA_IJH,0.612937,635
Variance_5d_MA_IJH,0.016924,635
MA_45d_IJH,0.000685,635
MA_5d_IJH,0.000174,635
Volume_ILMN,0.004847,635
Adj_Close_ILMN,0.000477,635
Log_Return_ILMN,0.004714,635
Beta_45d_ILMN,0.145890,635
Variance_45d_ILMN,0.335394,635
Variance_5d_MA_ILMN,2.728504,635
MA_45d_ILMN,0.186092,635
MA_5d_ILMN,0.005455,635
Close_INTC,0.003474,635
Volume_INTC,0.001464,635
Log_Return_INTC,0.000278,635
Beta_45d_INTC,0.004746,635
Variance_45d_INTC,0.098068,635
Variance_45d_MA_INTC,0.001794,635
Variance_5d_MA_INTC,0.161876,635
MA_45d_INTC,0.031175,635
MA_5d_INTC,0.007302,635
Volume_IVV,0.003738,635
Beta_45d_IVV,0.002536,635
Variance_45d_IVV,2.188019,635
Volume_IWB,0.000494,635
Beta_45d_IWB,0.000932,635
Variance_45d_IWB,0.365455,635
Variance_45d_MA_IWB,12.949454,635
Variance_5d_MA_IWB,0.007105,635
Volume_IWD,0.034957,635
Log_Return_IWD,0.012484,635
Beta_45d_IWD,0.000800,635
Variance_45d_IWD,0.001026,635
Volume_IWF,0.004522,635
MA_45d_IWF,0.001052,635
Variance_45d_MA_IWM,0.184452,635
Volume_IWN,0.002092,635
Log_Return_IWN,0.009849,635
MA_5d_IWN,0.001147,635
Volume_IWR,0.001702,635
Beta_45d_IWR,0.051055,635
Variance_45d_IWR,0.001252,635
Volume_IYR,0.002709,635
MA_5d_IYR,0.012216,635
Close_JNJ,0.009077,635
Volume_JNJ,0.003139,635
Log_Return_JNJ,0.058433,635
Beta_45d_JNJ,0.001289,635
Variance_45d_JNJ,0.163986,635
Variance_5d_MA_JNJ,0.002682,635
MA_45d_JNJ,0.003499,635
MA_5d_JNJ,0.034354,635
Adj_Close_JPM,0.138007,635
Log_Return_JPM,0.000828,635
MA_45d_JPM,0.096776,635
Close_KMB,0.054046,635
Volume_KMB,0.000518,635
Beta_45d_KMB,8.809804,635
Variance_45d_KMB,0.002641,635
MA_45d_KMB,0.030937,635
MA_5d_KMB,0.002015,635
Close_KO,0.213084,635
Volume_KO,0.000635,635
Log_Return_KO,0.002934,635
